Date,AAPL,JNJ,Brent
2019-06-05,0.01601432749417418,0.0048488781570871255,-0.021860578971725605
2019-06-06,0.014575137751319207,0.01697070601754548,0.017007721611645286
2019-06-07,0.02626887873047202,0.013588942132329633,0.025929793940579073
2019-06-10,0.012698534092069967,0.0033865676120620834,-0.01592643928893012
2019-06-11,0.011512933791869793,0.00545199781816107,0.0
2019-06-12,-0.0031875557693429946,0.01350110663031733,-0.03795645642822838
2019-06-13,-0.00020613712159772772,-0.006869735168773333,0.022098526638084214
2019-06-14,-0.007288885514075895,-0.00441635519934418,0.011352651120374797
2019-06-17,0.005948893960934168,-0.004650407370423178,-0.017405884271677333
2019-06-18,0.02324620363357537,0.005649476940340309,0.01950014312027087
2019-06-19,-0.002927173201150867,0.0015675639500879336,-0.0051629623752520405
2019-06-20,0.008003650324882162,0.012453439032918782,0.041662750266966274
2019-06-21,-0.0034149192521214368,-0.0008443919215520038,0.011569740092090141
2019-06-24,-0.0010066534782390787,0.00680354721992797,-0.005228311837040552
2019-06-25,-0.015273707001742404,0.008214334903734627,0.002925141583081484
2019-06-26,0.021398534213345553,-0.01670837943734985,0.02189527641321962
2019-06-27,-0.0003003403431897488,-0.008210907527884578,0.0009020624119706115
2019-06-28,-0.009153563707889013,-0.010072995812857736,0.0
2019-07-01,0.01817451181435586,0.0005744457809732062,-0.000751643035927434
2019-07-02,0.0058374310731938205,0.004796026169731775,-0.06363664783323916
2019-07-03,0.008252908107848202,0.014955651857479792,0.02250131623970765
2019-07-05,-0.0008809562189732577,-0.011106769956240237,0.006403827465685416
2019-07-08,-0.020829461279720407,0.0028415966831937,-0.001870076014416507
2019-07-09,0.006080709516958559,0.00311625562757582,0.0007796531164759836
2019-07-10,0.009840160515430466,-0.0014153990900018813,0.043461873228335626
2019-07-11,-0.007308964711652284,-0.007820399097240624,-0.007339290004658953
2019-07-12,0.007653388750914611,-0.04235139973863722,0.003002172486702639
2019-07-15,0.00935122451071415,0.0030481358431433737,-0.0036035753038188615
2019-07-16,-0.0034660682525011234,-0.01654168134852899,-0.03256429071262901
2019-07-17,-0.005639222788616097,-0.00484191022105965,-0.01078049087292614
2019-07-18,0.011295652034283697,0.0015913056049001607,-0.027551699579304142
2019-07-19,-0.015040118916432614,-0.013415826619401555,0.008681741168384636
2019-07-22,0.022596779752142894,-0.012898381665852278,0.012566730298565093
2019-07-23,0.007787172278665157,0.0015533269088207125,0.008970136609720562
2019-07-24,-0.000814060886833374,0.007269587059067298,-0.010235527750194904
2019-07-25,-0.00793874451281459,0.01027217891562468,0.0033183104633617263
2019-07-26,0.003471832865810958,-0.0029789293049694494,0.0011036610606482526
2019-07-29,0.009295282681512744,0.017365548358817085,0.003931750029958579
2019-07-30,-0.004301269828482949,-0.007091824760304167,0.015728769853365857
2019-07-31,0.020198833743764192,-0.014182346022492343,0.006928920636167162
2019-08-01,-0.02187671887033134,0.0005372875800782384,0.0003069081393724999
2019-08-02,-0.021385325484186958,0.005968974799360696,-0.051947514497679176
2019-08-05,-0.053767704711248046,-0.00696737711863086,-0.03418571187203467
2019-08-06,0.01875344075520746,0.0046756532613928545,-0.014652940007623709
2019-08-07,0.010302146835281679,-0.004291298406816091,-0.047069539846539825
2019-08-08,0.02181623214506145,0.01122602317203134,0.020245415004789057
2019-08-09,-0.008274439136143825,0.00273020126206379,0.019843593279120816
2019-08-12,-0.00254079979192012,-0.000833496115531253,0.0006831924441410312
2019-08-13,0.041476127889839134,0.011230776170102461,0.045557215604925726
2019-08-14,-0.0302171076256271,-0.023969763972825048,-0.030139716600311017
2019-08-15,-0.00499373672106074,0.002147294202528575,-0.02123943590813465
2019-08-16,0.02332035281118471,0.006261920764589726,0.007016369182219496
2019-08-19,0.01847255961110793,0.006752472717346998,0.01858479371421518
2019-08-20,4.7482580164426236e-05,-0.01255468729871389,0.004842576044706732
2019-08-21,0.01078024143327868,0.007095582800184359,0.004487674151877249
2019-08-22,-0.0008467481847600023,-0.0019786186311760838,-0.006321782430103127
2019-08-23,-0.047322741561603446,-0.027337673583757268,-0.009726691216548197
2019-08-26,0.018820988297897922,0.008013209072785759,-0.010843877602777193
2019-08-27,-0.011348229014382871,0.014294735527213383,0.01370459762065899
2019-08-28,0.006688255198493997,-0.007432513001335817,0.016333752414687208
2019-08-29,0.01678992927518598,-0.0034251577990730255,0.00970642046174417
2019-08-30,-0.0012924692601218493,0.0009353041283312856,-0.010698834904867777
2019-09-03,-0.014670729848542379,0.002956016040902338,-0.036569952702184626
2019-09-04,0.01682414374781695,0.0009317402140940297,0.04102798791311799
2019-09-05,0.019362935233861747,-0.002175211372773233,0.004110157810273293
2019-09-06,-9.366715626286061e-05,-0.0028819126364618823,0.00963351632609823
2019-09-09,0.004257992567688063,-0.009876129038336878,0.016918138603662796
2019-09-10,0.011743682259774525,0.020273561227608775,-0.0033607950721293435
2019-09-11,0.03130011206776912,0.01242716911950166,-0.025490456587049366
2019-09-12,-0.0022387037592892863,-0.005657397025056549,-0.007096329746749773
2019-09-13,-0.019645849964141378,0.002679903825445143,-0.0026533986442635956
2019-09-16,0.005243352278241804,-0.009526857771015486,0.13639172570842875
2019-09-17,0.0036315568173365172,0.0010030326581786156,-0.06695610446266652
2019-09-18,0.009335513195072117,0.005690394941245722,-0.014826718215806384
2019-09-19,-0.008157959458660246,-0.0023029457438680278,0.012500210449810064
2019-09-20,-0.014726114704205219,0.011766614367244419,-0.0018651349251711422
2019-09-23,0.004536589561719627,0.0006834926904834202,0.007593959487390615
2019-09-24,-0.004766203836037161,-0.0014433899594965378,-0.02612173600104777
2019-09-25,0.015272246719486316,-0.004265984195732285,-0.011315749025398902
2019-09-26,-0.005171050876917538,-0.016472003126493294,0.005594233175417871
2019-09-27,-0.0048779989881410826,-0.0019421062563191262,-0.013317514448802022
2019-09-30,0.02326289453788139,0.00604684105642751,-0.018420947661781824
2019-10-01,0.002764366589766441,0.004703883336665383,-0.0004936851840284054
2019-10-02,-0.025387491103968072,0.015344172823683984,-0.051683257756523174
2019-10-03,0.008458642357861982,-0.006154883346618141,0.0003466283944646246
2019-10-04,0.027646082068702477,0.018652325466452093,0.011371588058055477
2019-10-07,0.00022059398761601587,-0.0037477482182726824,-0.000342708334542745
2019-10-08,-0.01178436362123837,-0.009962305932445683,-0.001886899873853769
2019-10-09,0.011652040781582813,-0.020072760603494225,0.0013726497593633939
2019-10-10,0.013388328991302979,-0.0012390496812553018,0.01328581612583646
2019-10-11,0.02625075865908529,0.017435966814908714,0.023577714302103633
2019-10-14,-0.0014404667213771445,-0.004655644394050312,-0.019356517549723434
2019-10-15,-0.0023342975083926578,0.01608774411243726,-0.010331141000853432
2019-10-16,-0.004045475799539928,0.01738766273540078,0.011509884874015318
2019-10-17,0.003875413308517988,0.007371232358500711,0.008212594329881433
2019-10-18,0.004791305333651669,-0.0642205241332309,-0.008212594329881372
2019-10-21,0.017193974309140304,0.0025028408230233007,-0.007771606865859227
2019-10-22,-0.0022894739390578378,0.009175007443642472,0.012472800824970588
2019-10-23,0.013329628666459509,0.00540326628195258,0.024324810142493658
2019-10-24,0.0016435846763654758,-0.018648619343345454,0.008140715991621921
2019-10-25,0.012241047888984656,0.006644707025950156,0.005659361740979828
2019-10-28,0.009967300860098616,0.00644572471108008,-0.0072821870866544005
2019-10-29,-0.02339964756997865,-0.0004643739881053437,0.0003247882098775938
2019-10-30,-0.000123236349628862,0.028403076085131467,-0.016039616143090435
2019-10-31,0.022357765509213447,-0.006040508668865206,-0.006289346577970372
2019-11-01,0.027985449487094742,-0.006382070537896167,-0.000332123184582707
2019-11-04,0.0065457666931769505,-0.0074207179762514645,0.031390544996433734
2019-11-05,-0.0014378797221119338,0.0014578110472760887,0.01327060830051453
2019-11-06,0.0004275086658549316,0.004132102380172439,-0.019567543307670975
2019-11-07,0.01147521368625058,0.0035822569448131047,0.008868867703812141
2019-11-08,0.0027332847012479333,0.011874810479267268,0.0035256031286718392
2019-11-11,0.007887516524969959,-0.007698636238423071,-0.005293107553999163
2019-11-12,-0.0009160012914467892,-0.0047848274874284615,-0.0019317283898745428
2019-11-13,0.009536216563720102,-0.0006094179013767008,0.004982692263892031
2019-11-14,-0.006943632893265582,-0.0023641857968521134,-0.0014440460470118196
2019-11-15,0.011809336076056713,0.02993828759165506,0.016244989731819925
2019-11-18,0.005029573588358165,-0.0008154529447306512,-0.013679243443913651
2019-11-19,-0.0030370391536186938,-7.422319057447352e-05,-0.024808711310204533
2019-11-20,-0.011709953622003812,0.008273107323371087,0.02416793748531304
2019-11-21,-0.004493428164855263,0.0036709935248861267,0.02484894271590792
2019-11-22,-0.0008783248823995194,0.011876352075612882,-0.009108131876917286
2019-11-25,0.017381775435305676,0.00043727394660798824,0.0040932383088152545
2019-11-26,-0.007839152687921555,-7.282411061628845e-05,0.009693558175083323
2019-11-27,0.013342745068170191,0.004219219919094347,-0.00327280108169071
2019-11-29,-0.0022055962882326077,-0.0018892334676150295,-0.02577417210782786
2019-12-02,-0.011629298082753805,-0.000945925713526608,-0.00048063413337086315
2019-12-03,-0.017990709221748998,-0.0014572022006261605,-0.02564662259703861
2019-12-04,0.00878728240636253,0.01605604587715502,0.03521604916000201
2019-12-05,0.014564585170342785,0.0012904305042867735,0.006171384276027408
2019-12-06,0.019132077377217786,0.005858527738196822,0.01565222140355153
2019-12-09,-0.014099455977049901,0.0008544263097467291,-0.002176608295782254
2019-12-10,0.005827506478892605,-0.0036365173505783837,0.0013997411174678665
2019-12-11,0.008493451145844207,0.007047183680331099,-0.009682960693649902
2019-12-12,0.0025447886518653803,0.00255008463620549,0.007504658961598909
2019-12-13,0.013502054894767914,0.0002832781097225322,0.015763025917126205
2019-12-16,0.01697277013294372,0.002895451543203634,0.0018381610480748504
2019-12-17,0.001963494117576698,0.012405975764569333,0.011564373647292243
2019-12-18,-0.0023922649972302075,-0.002580662309243809,0.0010584365787517699
2019-12-19,0.001000515582038964,0.014972138764591445,0.005576123997391666
2019-12-20,-0.0020733039117849105,0.004873406031043347,-0.0060295860239122576
2019-12-23,0.016186607215188355,0.002597943300798405,0.0037727352121710925
2019-12-24,0.000950098384623372,-0.0034886942206892825,0.012126768578398346
2019-12-26,0.01964605718069937,-0.0006854895078179194,0.010657312928060159
2019-12-27,-0.00037948662635224964,-0.000548636162072848,0.003527421205089033
2019-12-30,0.005917726792276302,-0.0030924064749781955,0.004099548447015521
2019-12-31,0.0072796801675182425,0.003915247883742692,-0.0008771406515031878
2020-01-02,0.022560220169800426,0.0006855362048962276,-0.03164487917837022
2020-01-03,-0.009769744435119672,-0.011645419087528676,0.03485704762237492
2020-01-06,0.007936620453119254,-0.0012483668309469507,0.004508846023775064
2020-01-07,-0.004714024198171298,0.006088037994617749,-0.009330976253724733
2020-01-08,0.015958193410783018,-0.00013781679210187557,-0.042336652656713075
2020-01-09,0.021018444954457427,0.002962003882972975,-0.0010702499614657563
2020-01-10,0.002258103256088161,-0.0022722836267925115,-0.005983897738596964
2020-01-13,0.0211391414670243,0.004402063819822215,-0.012076418741234857
2020-01-14,-0.013595279471521823,0.005612274783865294,0.0045069767365515856
2020-01-15,-0.004294423887512418,0.0033385429388356797,-0.007627056537625708
2020-01-16,0.012448638954106113,0.008062628719947246,0.00964091954027014
2020-01-17,0.011010046243453711,0.006523748630290865,0.0035528843331520867
2020-01-21,-0.006800045042637421,0.0006701460741237634,-0.004017343886490598
2020-01-22,0.0035632803132384407,-0.0068567456779455105,-0.021597041346296558
2020-01-23,0.00480441122474557,0.0018869280863319249,-0.01868314893491948
2020-01-24,-0.0028861624885649995,-0.0014147178786714967,-0.022000435845585885
2020-01-27,-0.029846253824455826,0.002894654268159319,-0.022832405094638304
2020-01-28,0.027896610254302404,0.005029251595225577,0.0031978253268112916
2020-01-29,0.02071602735777176,0.006932678664611942,0.005028556565383941
2020-01-30,-0.0014500521874997836,-0.0011964240709675064,-0.02574232625347812
2020-01-31,-0.04535168124878898,-0.00995902307974873,-0.0022327371622046545
2020-02-03,-0.0027499008022828972,0.008694816828466248,0.000687537244641656
2020-02-04,0.03248019431151984,0.009477150026477917,-0.0756423534735404
2020-02-05,0.008121172140456788,0.015642191636035394,0.02416814300445346
2020-02-06,0.011629127649742475,-0.0029915869793840397,-0.006351504466979818
2020-02-07,-0.01368582842162999,-0.010739394321990031,-0.008409539104109088
2020-02-10,0.004738301289977409,-0.00019760819747163748,-0.022276784283960287
2020-02-11,-0.006051675261484661,0.0008558701236177623,0.013795854005654683
2020-02-12,0.023470495327646418,-0.005939108391299551,0.03242547473984197
2020-02-13,-0.007146829641436812,-0.006640517906134445,0.009810106888889
2020-02-14,0.00024625194221200044,0.00026630944482133244,0.017244832479332707
2020-02-18,-0.01848014518507443,-0.006615967233600465,0.007473751766003469
2020-02-19,0.014379191923970146,-0.0013420258974839816,0.023445909171141414
2020-02-20,-0.010312355996770361,-0.003834274812529523,0.0032086904320504698
2020-02-21,-0.022894937247215464,0.010458983252703304,-0.013751194767284064
2020-02-24,-0.04866582968111361,-0.020821777500041865,-0.03833223264348862
2020-02-25,-0.03445889251633027,-0.008672903320694158,-0.024270826860443455
2020-02-26,0.015738825758253448,-0.00672837359021788,-0.028051303052505274
2020-02-27,-0.06760258060336494,-0.03225176970791648,-0.023673106124270874
2020-02-28,-0.0005850942351126904,-0.03392165445951854,-0.0323299790137735
2020-03-02,0.08901844277156196,0.04036985407030792,-0.000792097378589769
2020-03-03,-0.03227454589512441,-0.032149659566588905,0.026970582714995545
2020-03-04,0.045340835375987584,0.05655999182439097,-0.01417636189764057
2020-03-05,-0.032974753486957685,-0.010298007424481495,-0.02254841098056453
2020-03-06,-0.013368826671513599,0.0001409260050668893,-0.09917844744180751
2020-03-09,-0.08239538799850854,-0.04015351542862213,-0.27575145668023454
2020-03-10,0.06954627631100528,0.03740370126012052,0.07995316913158396
2020-03-11,-0.035347718805873056,-0.07200306304098997,-0.039177733652602534
2020-03-12,-0.10397819427027155,-0.049697196037945646,-0.0745164094272906
2020-03-13,0.11315788510638944,0.06841302550504168,0.018786813349441232
2020-03-16,-0.13770839098665316,-0.05479136332954718,-0.11907631868840345
2020-03-17,0.04303094558209849,0.07177362136548038,-0.044920778534316815
2020-03-18,-0.024784581892798977,-0.01200515216938165,-0.14387762291816714
2020-03-19,-0.007691525496652435,-0.0603977925731213,0.13478664303200127
2020-03-20,-0.06559049663523599,-0.05800615443381782,-0.05375504335890181
2020-03-23,-0.02147301931063343,-0.07578389562481685,0.0018515518786137634
2020-03-24,0.0956062332543073,0.06984424910426465,0.004429646638048709
2020-03-25,-0.005524203418824846,0.00184421081543586,0.008800928661755294
2020-03-26,0.05128522385764431,0.058316302076905004,-0.03908925888310411
2020-03-27,-0.04228390555701057,-0.027311084123020968,-0.05501679233137187
2020-03-30,0.028138369038188876,0.07694006860968831,-0.09106729046232354
2020-03-31,-0.002042762130922801,-0.014235255638907344,-0.0008791410572241768
2020-04-01,-0.054051884534423354,-0.01785089298677438,0.000879141057224106
2020-04-02,0.016549015447234812,0.0331378138996202,0.2741907775146281
2020-04-03,-0.014475548234131063,0.007631457483813717,0.1303952174951018
2020-04-06,0.08363991723355411,0.04081900728569494,-0.031569071110885624
2020-04-07,-0.011649907981857511,-0.01644826737383622,-0.03635638845102778
2020-04-08,0.0252728396742537,0.04118279419694535,0.02998213446836474
2020-04-09,0.007189700513622909,-0.014271413368246742,-0.04229488022284128
2020-04-13,0.019437654164940338,-0.010391422288205797,0.008225298879325292
2020-04-14,0.04926907587132153,0.04381355584862174,-0.06980333366960965
2020-04-15,-0.00916895658160122,0.011100351438743246,-0.06670301774761381
2020-04-16,0.007914152735268801,0.013520801781904585,0.004683819055751004
2020-04-17,-0.0136615562276279,0.015579231886741127,0.009302400914947061
2020-04-20,-0.020975044856626306,-0.0023052042867281416,-0.09363779907240957
2020-04-21,-0.03139816479381397,-0.013207083127018477,-0.2797614880948595
2020-04-22,0.028396591369117583,0.021872483809221025,0.05240498216487274
2020-04-23,-0.0038830811017467734,0.016337592273269138,0.046051257468228475
2020-04-24,0.028460764771283138,-0.004188236412438205,0.005143832205583004
2020-04-27,0.0007065695228597935,-0.003687724240882272,-0.07002622404951277
2020-04-28,-0.016342031986923015,-0.018974602440651793,0.023239578713805414
2020-04-29,0.032317113975858666,-0.007625456730421914,0.0968198334532265
2020-04-30,0.020876635036775813,-0.0013323640098090795,0.11432639028548452
2020-05-01,-0.016230253639669057,-0.01173186893063189,0.0007911573680248167
2020-05-04,0.01404947325386216,-0.000134689668439158,0.07280790446816239
2020-05-05,0.014897359476936628,0.008261227860582167,0.12980197046260408
2020-05-06,0.010264392263271043,-0.009543753197656954,-0.04119877506806109
2020-05-07,0.01029187182286887,-0.00331432102109389,-0.008786816788218644
2020-05-08,0.02352268004645579,0.007492687978277833,0.04998559185627972
2020-05-11,0.015612996665711313,0.002753434891190052,-0.044231638552099606
2020-05-12,-0.011494065056695148,-0.013299961840021636,0.011743144143782788
2020-05-13,-0.012147528786658124,-6.786891774404675e-05,-0.02670427424354974
2020-05-14,0.006124722647611995,0.0034602947374450838,0.06434575433259176
2020-05-15,-0.005929888055833131,0.018787773295651625,0.04306813184116668
2020-05-18,0.02328794787759199,0.0005313342628940735,0.06866465193870404
2020-05-19,-0.005795258222606234,-0.010015167902036727,-0.0046069716015752216
2020-05-20,0.019261486728410594,-0.009033083578566869,0.03125249946719612
2020-05-21,-0.007483526897368616,-0.006589523314316191,0.008633986718653938
2020-05-22,0.006417930205976411,-0.009170466414232616,-0.026128759176288832
2020-05-26,-0.0067964921018450015,0.0013149428805854706,0.029174498658048966
2020-05-27,0.004347531161591058,0.002280440137693535,-0.0403381862123667
2020-05-28,0.0004401674001771224,0.01425375690207004,0.015707854502082244
2020-05-29,-0.0009747487306451606,0.012038564720716743,0.0011328495680979934
2020-06-01,0.01222286789140776,-0.010542767651481379,-0.0002831461027959938
2020-06-02,0.004618972218195528,0.007175557507142239,0.11362188058958285
2020-06-03,0.0054898151046686335,0.002694492707035027,0.005544399762786702
2020-06-04,-0.008649565363628181,-0.01300043293174646,0.005013817383071267
2020-06-05,0.02808303606773583,0.0038770989735970166,0.05615760318494942
2020-06-08,0.005895159303431707,-0.003604252199198157,-0.036105005305218985
2020-06-09,0.031089283600041852,-0.0055343270738105335,0.009270646299800497
2020-06-10,0.025402346550605994,0.012527469652723222,0.013267574623386852
2020-06-11,-0.04920106319883499,-0.0480225164049282,-0.07926420341537527
2020-06-12,0.008596292611634906,0.009045330548503318,0.004658401488872677
2020-06-15,0.0122914129849942,-0.006351542620348347,0.025240388202374158
2020-06-16,0.026156932803835874,0.022471255761768855,0.03074108846983184
2020-06-17,-0.0013923336810769402,-0.003050382122500746,-0.006122218353626866
2020-06-18,0.000397994803634586,-0.004244617628611021,0.019460581603823416
2020-06-19,-0.005730937813950381,0.0029242715737939867,0.016248871956385465
2020-06-22,0.025827287322933004,-0.0030636463585290833,0.020875701205685198
2020-06-23,0.02112019299056001,-0.0037029520349702388,-0.010500638959176096
2020-06-24,-0.017809775809662733,-0.021509141158500576,-0.05595864463528123
2020-06-25,0.013188241488683765,-0.0010737993177162744,0.018191206115502866
2020-06-26,-0.031207653075350995,-0.013406430825192696,-0.0007310535090646587
2020-06-29,0.02278496605016483,0.008885589648161286,0.016681122455266886
2020-06-30,0.008313198332991907,0.01137105740960966,-0.013516922055050208
2020-07-01,-0.0018933975950248048,-0.0017794642027457663,-0.00048615599239310584
2020-07-02,0.0,0.004194028878667764,0.0477128186012697
2020-07-06,0.02639849756056957,0.014157689636252462,-0.0009276651063729722
2020-07-07,-0.003107392464615168,-0.000909542443725039,-0.00046406691470096575
2020-07-08,0.023022913314339366,0.002935717915467368,0.004862787810814128
2020-07-09,0.004291065009507088,-0.005459077847165634,-0.02195329753472752
2020-07-10,0.0017479167557131368,-0.0008425369292149599,0.020797646520598415
2020-07-13,-0.004623902308851771,0.01975157589916248,-0.012098808362012454
2020-07-14,0.016412949071156216,0.018490614066462872,0.004204638275793083
2020-07-15,0.006853625302990216,0.002295817748280623,0.02053364021828735
2020-07-16,-0.012381103462305323,0.006655205918897245,-0.009637568501230345
2020-07-17,-0.002022281376011852,0.0006697878039305937,-0.005317306406448919
